k,video,qid,peak_in_gold,top_frame_timestamp
4,3046900922,9,True,1.101
4,4970148391,10,True,18.018
4,2604394962,4,False,15.449
4,4488066715,5,False,1.902
4,5138093706,1,True,24.925
4,8495272210,2,False,12.846
4,3046900922,6,False,17.017
4,6443512089,2,False,22.155
4,5349766264,3,True,39.289
4,2824317018,4,False,39.639
4,9531760182,10,False,42.28
4,3981865268,0,False,17.784
4,7308042410,2,False,11.945
4,6329954198,8,True,0.334
4,3060478605,3,False,4.88
4,9408800471,2,True,14.681
4,13919236672,6,False,122.769
4,2696280239,8,False,9.176
4,4006608424,6,True,29.563
4,5333075105,12,True,37.037
4,3526597179,4,False,2.703
4,4707679105,5,False,21.922
4,3943634344,2,False,20.621
4,2782658657,1,False,1.201
4,2461993294,2,True,55.355
4,8225502382,10,False,43.01
4,6754608321,6,True,19.753
4,8064178441,6,False,35.869
4,6624174621,3,False,11.044
4,10030609934,8,False,19.319
4,3046900922,4,False,2.87
4,8627074061,2,False,22.256
4,3846475848,9,True,37.704
4,7114553643,5,False,44.945
4,4251505427,3,False,12.012
4,3851913128,8,False,8.809
4,10127533784,3,True,6.139
4,7571121368,0,True,8.942
4,7114553643,8,False,45.045
4,4488066715,6,False,1.902
4,6024684644,7,False,2.936
4,9498159305,6,False,0.067
4,3270490566,4,False,9.309
4,11871253306,3,False,23.891
4,2834146886,4,False,21.722
4,2696280239,4,False,10.978
4,12392885583,7,False,9.81
4,3375218204,1,False,39.339
4,6253433310,0,False,5.439
4,8455160795,4,False,3.837
4,4272084125,2,True,7.407
4,7771650716,0,True,0.834
4,11966080214,0,False,41.742
4,4443526735,1,False,17.392
4,4378803532,4,False,36.904
4,4838145161,2,False,54.354
4,4444192938,9,False,2.002
4,6078524411,6,False,21.855
4,3340340268,6,False,18.018
4,3960291106,6,False,36.536
4,4190655097,8,False,0.667
4,5902452647,5,False,22.956
4,8253302563,0,True,3.375
4,5854324479,5,False,0.292
4,3303565503,3,False,10.41
4,5875535585,7,True,48.548
4,2599937944,5,True,5.138
4,6277800530,2,False,25.959
4,9531760182,9,False,4.96
4,3851913128,0,False,8.809
4,2454242177,0,True,0.4
4,4006608424,0,False,40.24
4,2705374471,5,False,24.925
4,4774302357,8,False,0.801
4,6621511673,3,True,51.084
4,5662041273,8,False,46.38
4,6621511673,0,False,29.63
4,4094488636,6,True,6.807
4,6691330381,2,False,0.534
4,2868183184,3,False,50.884
4,6143391925,1,True,12.145
4,6329954198,2,False,0.334
4,6183104292,1,True,17.651
4,4263096481,9,True,7.641
4,3192668394,7,True,57.057
4,2834146886,2,True,25.893
4,7771650716,6,False,29.363
4,8313365386,6,False,0.417
4,5133787349,6,False,15.015
4,6244675392,8,False,45.667
4,4166942239,2,True,19.419
4,5667931404,5,False,6.94
4,7149153537,9,True,27.06
4,5945172741,2,True,20.08
4,2435100235,8,False,51.652
4,8132842161,8,True,11.645
4,8064178441,8,False,28.962
4,2623954636,10,False,12.812
4,3192668394,6,False,38.138
4,3963997053,2,False,7.774
4,6413546609,0,True,0.234
4,3427674558,2,False,27.694
4,6143391925,5,False,19.119
4,7999756100,0,True,2.035
4,3526597179,7,False,0.567
4,6786501294,2,True,32.132
4,7308042410,6,True,13.247
4,7308042410,9,False,13.247
4,4915733559,8,True,3.904
4,3763643225,2,True,11.812
4,5623068492,8,True,6.94
4,4249756405,0,True,4.88
4,5308503740,2,False,0.267
4,2559262403,4,False,49.174
4,2809330695,8,False,58.684
4,6078524411,8,False,35.769
4,4378803532,2,False,25.025
4,4882821564,6,False,7.14
4,3626788516,7,False,11.261
4,8575881495,0,False,0.133
4,5858985747,3,True,1.602
4,4199369046,2,False,17.618
4,5427285434,4,True,1.535
4,6188449000,4,False,80.867
4,3960291106,7,True,36.436
4,11244289523,6,False,20.917
4,2868183184,9,False,22.822
4,4249756405,2,True,21.188
4,2930782930,4,False,17.417
4,13569831214,4,True,51.652
4,6896884547,4,False,0.834
4,9473479950,2,True,13.313
4,4336654741,7,False,84.184
4,8493226484,6,False,0.133
4,4650556666,9,True,9.12
4,2573424030,5,True,40.306
4,4955723618,3,False,15.916
4,4260763967,1,False,27.928
4,4859057828,5,False,19.987
4,6168295272,8,False,0.292
4,8464056582,6,True,23.167
4,8064178441,1,True,1.835
4,2793806282,2,False,64.03
4,6265968082,5,False,34.368
4,4761953886,3,False,28.208
4,4967810888,4,True,52.352
4,2976913210,7,False,6.006
4,4092992100,4,True,14.014
4,6168295272,3,False,12.804
4,4094488636,3,False,6.807
4,7059877301,9,False,0.133
4,2735019707,8,False,6.64
4,3821781616,6,True,0.2
4,3105728894,6,True,31.632
4,7531285946,5,False,0.133
4,6143391925,3,False,0.133
4,6898821807,1,True,0.133
4,8189958994,6,False,11.845
4,5681946487,6,False,1.935
4,7164729910,1,False,23.417
4,4189100053,0,True,12.813
4,3261079025,8,False,2.703
4,5134317883,3,False,43.0
4,5561024834,11,True,21.292
4,4698622422,8,True,15.215
4,2454242177,6,True,42.776
4,8080432373,4,False,74.608
4,4127497265,0,False,2.202
4,4671452046,11,False,18.785
4,4412508597,0,True,3.77
4,5173770364,6,False,41.241
4,6201488511,8,False,83.917
4,14003541505,3,False,12.225
4,3741143820,8,False,0.5
4,2535384528,2,False,14.76
4,8132842161,1,True,12.613
4,6233408665,5,False,13.413
4,12392885583,4,True,11.578
4,8783897632,1,False,15.482
4,2567843468,6,True,6.406
4,4219909195,8,True,27.561
4,3322503255,5,False,36.637
4,3192668394,3,True,26.994
4,4984417707,5,True,0.1
4,8604794910,6,False,11.945
4,4420239986,3,True,17.05
4,7571121368,2,False,49.383
4,4915733559,5,False,3.103
4,2405940242,9,False,1.801
4,6297019062,4,False,46.847
4,3376544720,2,False,25.025
4,7571121368,5,True,33.066
4,2736413196,3,False,20.02
4,4378803532,6,False,37.671
4,6895608152,4,False,45.28
4,4970148391,9,False,18.018
4,4272084125,0,True,7.407
4,2771402761,10,False,28.028
4,4896969617,4,False,1.802
4,9565310990,8,False,1.602
4,6291413193,1,True,42.175
4,4978714491,3,False,29.963
4,2679130168,2,False,1.084
4,3145698830,2,False,20.22
4,4688219212,0,False,22.022
4,6624174621,6,False,11.712
4,7492398760,3,False,36.27
4,4219909195,7,True,9.309
4,6356067859,4,False,4.538
4,4896969617,6,False,1.802
4,5667931404,0,False,4.738
4,3303565503,7,False,10.41
4,6727904179,7,False,28.862
4,8428551576,8,False,71.204
4,2434859163,1,True,1.368
4,6691330381,0,True,6.34
4,6624174621,1,False,11.044
4,3974684583,1,True,7.007
4,3063380173,5,False,16.683
4,9531760182,8,False,43.96
4,5833145209,9,False,0.5
4,8403741210,4,False,21.455
4,11566980553,6,False,55.989
4,6291413193,0,True,42.175
4,8797589693,1,False,78.912
4,10309542255,4,True,53.654
4,7531285946,3,False,21.455
4,3508459605,0,False,82.95
4,5907839036,3,False,4.738
4,5940941487,6,False,4.64
4,4516967897,1,False,18.018
4,3078294001,2,False,3.604
4,7492398760,8,False,69.036
4,3897746373,8,False,0.234
4,10309542255,1,False,2.603
4,6025238212,3,False,25.259
4,2614918961,6,False,25.526
4,4949582792,5,False,71.672
4,5256928210,5,False,19.92
4,9473479950,7,False,6.573
4,2623954636,8,False,9.275
4,10779838974,1,False,18.285
4,4674481985,3,False,23.724
4,5328004991,3,False,2.102
4,8428551576,4,False,6.139
4,6239210933,0,False,17.15
4,2854886555,3,True,5.205
4,4127497265,6,False,1.668
4,4882414082,5,False,1.8
4,7164729910,2,False,0.292
4,5907839036,8,True,87.087
4,8557532213,5,True,11.945
4,3897746373,2,False,0.234
4,4333544549,3,True,2.903
4,3105728894,4,True,40.741
4,3902997424,2,False,1.802
4,8455160795,1,True,19.853
4,5662041273,3,False,55.889
4,8594314852,1,True,10.978
4,4103088549,5,False,2.302
4,8505893258,7,False,0.918
4,4626085492,3,True,5.572
4,6356067859,7,False,1.435
4,2793806282,5,True,61.494
4,2400715506,6,True,6.74
4,3846475848,4,False,9.009
4,7001078933,7,False,17.784
4,7453733046,11,False,20.787
4,5427285434,5,True,8.842
4,4935987905,3,False,4.004
4,4626085492,5,False,5.572
4,6031805098,7,False,27.06
4,3830567237,1,False,21.922
4,2854886555,2,True,4.404
4,2717347132,0,True,4.204
4,5735711594,1,False,16.75
4,5875242364,4,True,0.334
4,4276006683,0,True,0.667
4,3270490566,5,True,48.048
4,4419096437,6,False,42.342
4,6754608321,2,False,17.985
4,2871995580,5,False,79.979
4,4955723618,5,True,14.214
4,7571121368,7,False,55.389
4,5549243726,3,True,14.948
4,4859057828,7,False,10.01
4,2712662377,0,True,27.427
4,5328616848,6,True,10.711
4,3557498300,0,False,0.2
4,8783897632,4,False,0.133
4,2573424030,4,False,43.843
4,5427285434,3,False,7.741
4,6618792571,2,False,69.403
4,4151403382,1,False,57.357
4,5429688959,3,False,42.376
4,4151403382,5,False,10.611
4,3942617402,2,False,13.639
4,2679130168,9,False,2.878
4,2567843468,11,False,3.103
4,6143391925,0,False,18.986
4,6898821807,7,False,0.2
4,9498159305,5,False,7.941
4,3164519967,10,False,5.005
4,2679130168,7,True,36.787
4,6896884547,6,False,36.67
4,4846820256,7,True,21.722
4,4949582792,4,False,85.585
4,2793260225,8,True,10.443
4,9531760182,5,False,43.96
4,9531760182,3,True,1.24
4,4762946272,0,False,13.714
4,9473479950,6,False,6.573
4,5945172741,3,False,62.92
4,4698622422,1,True,36.169
4,5504913999,1,False,42.709
4,3376544720,0,False,68.735
4,2599937944,0,True,5.138
4,5297811305,1,True,5.405
4,5134317883,1,False,42.0
4,6037747123,1,True,29.763
4,2596300565,1,False,51.885
4,4984417707,2,True,10.11
4,5635265624,4,False,16.583
4,8464056582,0,False,19.917
4,2726497009,8,False,20.687
4,5205081904,4,False,5.906
4,3626788516,2,False,9.885
4,3524939594,0,True,4.922
4,4636208292,2,False,35.903
4,6642268693,7,False,9.6
4,4244817395,0,False,6.96
4,4970148391,2,False,2.703
4,5681946487,3,True,20.988
4,4603484665,8,False,41.416
4,3151715056,3,False,46.246
4,4896969617,10,False,4.204
4,2782658657,2,True,20.187
4,5134317883,4,False,44.25
4,6516459343,3,True,36.57
4,11244289523,11,True,6.875
4,4123915842,7,False,4.505
4,6988748711,3,True,3.437
4,5138093706,5,False,7.708
4,9408800471,8,False,1.702
4,5801184682,3,False,0.44
4,4518113460,1,False,40.307
4,4915733559,7,True,4.805
4,3508459605,6,False,75.976
4,9565310990,9,False,4.671
4,4896969617,3,False,0.868
4,8457210773,8,False,38.68
4,8330342965,8,False,23.523
4,9408800471,9,False,1.702
4,2796821016,7,False,1.334
4,4774302357,5,False,2.002
4,10082798964,5,False,9.28
4,2679130168,0,False,1.084
4,5349766264,0,True,57.516
4,7149153537,5,False,41.275
4,10779838974,5,False,23.924
4,7453733046,13,True,25.492
4,5533380417,2,True,10.544
4,4075791856,5,False,78.72
4,6713120511,3,False,48.382
4,8225502382,4,False,8.809
4,5297811305,4,False,5.405
4,2796821016,5,False,40.44
4,3145698830,3,False,52.653
4,8225502382,0,False,43.01
4,6691330381,4,False,3.537
4,2809330695,7,False,22.898
4,3340340268,5,False,18.218
4,2614918961,7,False,43.544
4,4024008346,8,True,0.601
4,11244289523,2,False,20.917
4,3462517143,5,False,3.403
4,7149153537,7,False,30.964
4,5116088152,0,False,30.931
4,3897746373,5,True,12.012
4,5875242364,5,False,0.334
4,6618792571,10,False,33.767
4,5662041273,0,True,17.15
4,4984331176,2,False,3.704
4,8428551576,5,False,69.77
4,2535384528,7,True,14.76
4,3026084730,1,False,50.35
4,6265968082,3,False,42.175
4,5061117640,7,True,26.46
4,4006608424,4,False,13.847
4,6592821115,3,False,0.167
4,6277800530,3,False,0.434
4,6168716346,6,False,1.835
4,2984974097,2,False,25.225
4,4190655097,6,False,18.769
4,6786501294,4,False,0.2
4,6691330381,1,True,6.707
4,3121571439,6,True,14.414
4,7088595057,4,False,15.549
4,6727904179,8,True,15.215
4,3340340268,7,False,15.349
4,5987365500,6,False,3.537
4,5913180144,3,True,35.602
4,6046149003,3,False,10.427
4,8224504302,2,False,0.434
4,2782307049,7,False,8.508
4,3626788516,1,True,8.383
4,5237219621,1,False,70.47
4,7988210561,1,True,7.04
4,9531760182,2,False,61.72
4,7605329840,5,False,0.234
4,2679130168,3,True,2.794
4,4765717907,0,True,1.668
4,5854324479,1,True,0.792
4,2793260225,9,False,9.442
4,6772999108,3,False,43.677
4,3508407941,3,False,17.601
4,6097994550,7,False,9.977
4,3206694342,4,False,34.234
4,8594314852,8,True,9.643
4,4584426085,7,False,2.302
4,2736413196,6,True,21.021
4,7001078933,5,False,17.784
4,2793806282,11,False,61.494
4,8277866423,9,True,2.75
4,4612723694,1,False,43.81
4,4336654741,3,False,84.184
4,11871253306,2,False,14.681
4,8531675050,9,False,0.467
4,3972259774,2,False,34.535
4,5801184682,1,False,5.2
4,6244382586,5,False,12.446
4,5561024834,8,False,23.042
4,6025238212,5,True,24.591
4,5070310138,1,True,31.632
4,3145698830,9,False,52.653
4,3078294001,0,False,0.4
4,3524939594,4,True,4.922
4,3388598772,0,False,9.009
4,5229476012,6,True,1.902
4,4164771889,2,True,5.806
4,5129152550,4,False,1.502
4,5064681723,7,True,18.919
4,8811725760,4,True,6.94
4,5406108447,1,True,3.937
4,2495861393,3,False,1.267
4,4138579400,4,True,1.001
4,3526597179,3,False,2.97
4,3155382178,8,False,8.008
4,4838145161,0,True,14.414
4,2877270840,3,False,1.969
4,6754608321,8,False,29.463
4,4650556666,8,True,21.24
4,7492398760,0,False,80.981
4,6244675392,6,False,0.4
4,2679328607,14,False,19.686
4,7771650716,7,True,0.934
4,11871253306,10,False,6.273
4,4518113460,2,False,44.244
4,4147398280,4,False,31.798
4,7605329840,6,False,11.645
4,5056964274,4,False,1.435
4,11871253306,1,False,34.034
4,6233408665,9,False,23.957
4,10607095936,9,True,24.858
4,5833145209,0,False,13.947
4,6806999702,11,False,85.619
4,3455926688,4,True,9.84
4,3741143820,6,False,0.2
4,5679866364,0,True,8.442
4,12392885583,5,True,1.168
4,8189958994,4,False,11.011
4,7308042410,5,False,13.247
4,2669452260,5,False,5.873
4,3869005094,2,False,2.703
4,4276006683,1,True,10.11
4,2793806282,9,False,61.494
4,5056964274,2,False,1.435
4,2697261300,3,False,25.893
4,6592821115,1,True,56.125
4,8224492254,3,True,22.12
4,6727904179,2,False,4.238
4,4249756405,1,True,14.765
4,4244817395,10,False,38.04
4,3861485381,5,False,18.385
4,8493226484,5,True,17.684
4,3508407941,0,True,15.015
4,2697214342,2,True,20.821
4,4219909195,2,False,27.561
4,3107742409,0,False,16.683
4,8811725760,5,False,16.183
4,11849091804,0,True,12.846
4,5766018720,0,False,27.461
4,3821781616,1,False,1.301
4,6592821115,4,False,0.167
4,5766018720,8,False,0.534
4,4698622422,6,True,41.041
4,7442562474,7,False,2.836
4,5129152550,1,False,1.502
4,4036955771,3,False,57.457
4,6988748711,5,False,1.001
4,3626788516,0,False,11.261
4,11503803033,6,True,16.283
4,3049351381,3,False,34.635
4,7223854838,3,False,14.333
4,5902452647,3,False,21.421
4,4164771889,0,True,6.206
4,7416295940,2,False,52.753
4,4838113006,0,True,28.529
4,2834146886,5,False,34.935
4,7999756100,6,False,3.036
4,7001078933,2,False,17.784
4,5907839036,0,False,32.566
4,7492398760,5,False,69.036
4,4276006683,7,False,14.414
4,2782658657,0,False,7.007
4,7059877301,5,False,0.3
4,9531760182,11,False,43.96
4,4164771889,6,True,5.806
4,9217939684,1,False,59.542
4,4488066715,7,False,3.203
4,7531285946,1,False,21.455
4,5854324479,3,False,0.792
4,5138093706,7,True,22.523
4,9217939684,12,False,58.375
4,3145698830,7,True,20.02
4,2717347132,3,True,16.316
4,2503404966,1,True,2.002
4,3046900922,1,True,4.371
4,3359075894,0,True,6.84
4,4949582792,8,False,71.672
4,7164729910,5,False,17.0
4,3218498932,6,False,23.724
4,3145698830,8,True,34.234
4,2604394962,0,False,11.812
4,8811725760,2,False,18.685
4,5679866364,3,True,0.234
4,6031805098,2,True,1.001
4,3261079025,2,False,9.009
4,8313365386,5,False,2.542
4,4123915842,4,True,1.702
4,10042935613,4,False,11.812
4,8171216955,1,False,0.033
4,2435100235,3,True,30.764
4,4488066715,3,True,2.603
4,8189958994,9,False,12.646
4,5349766264,1,False,77.703
4,2868183184,6,True,50.884
4,6592821115,8,False,55.125
4,8604794910,1,False,1.034
4,3711681535,8,False,34.968
4,7364407194,4,True,1.75
4,9088819598,4,False,8.675
4,7536230796,5,False,10.208
4,6806999702,4,False,55.756
4,4838113006,3,False,19.987
4,2401167740,6,True,11.711
4,2584172238,8,False,9.968
4,6297019062,7,False,46.914
4,2696280239,3,False,2.836
4,12392885583,6,False,4.204
4,8388104887,4,False,14.848
4,4103088549,0,True,3.503
4,6592821115,5,False,0.167
4,5679866364,5,True,12.746
4,3375218204,5,False,48.048
4,4671452046,8,False,19.653
4,2834146886,1,False,58.859
4,3550839192,1,True,15.816
4,4130504920,1,False,11.411
4,2697261300,5,False,26.426
4,5833145209,6,False,0.5
4,13919236672,2,False,122.602
4,9082180631,9,False,11.979
4,4762946272,1,False,11.812
4,8594314852,5,False,10.978
4,6300775954,6,False,24.157
4,8797589693,7,False,78.178
4,5945172741,8,False,31.12
4,5116088152,8,False,18.518
4,8188651630,5,False,1.067
4,6078524411,2,True,26.96
4,4166942239,1,True,2.703
4,2932897373,6,False,9.142
4,2559262403,6,False,49.424
4,5801184682,6,True,34.04
4,2623954636,7,False,13.48
4,11541421563,1,False,10.177
4,7442562474,5,False,11.345
4,3155382178,1,False,6.006
4,5296635780,3,True,12.713
4,6516459343,4,False,43.076
4,6516459343,5,False,35.035
4,3376544720,6,False,4.004
4,5129152550,3,False,23.523
4,2793260225,3,False,5.372
4,4130504920,3,True,11.011
4,6895608152,7,False,58.8
4,2461993294,9,False,8.909
4,6291413193,5,False,47.18
4,6762389913,5,False,40.073
4,8455160795,5,False,3.837
4,5138093706,3,False,22.122
4,10042935613,8,False,21.355
4,5803861992,6,True,59.159
4,6896884547,3,True,5.739
4,4765564263,0,True,7.808
4,7786283208,6,False,0.534
4,6143391925,4,True,15.315
4,9088819598,7,False,14.114
4,3972259774,7,False,34.535
4,4838113006,6,True,19.987
4,8575881495,7,False,23.257
4,8604794910,3,False,0.133
4,5134317883,8,False,76.5
4,2435633172,2,False,69.336
4,6642268693,0,False,8.44
4,7999756100,2,True,18.819
4,3821781616,2,True,9.977
4,8211075660,1,True,0.234
4,3359075894,2,True,3.96
4,5607805258,3,False,5.875
4,5662041273,4,False,0.667
4,4968805923,2,False,0.2
4,4612723694,0,False,13.647
4,5256928210,0,True,13.113
4,3655906094,0,True,4.805
4,8797589693,6,False,78.412
4,7605329840,4,False,0.234
4,2623954636,5,False,21.888
4,5064681723,6,True,18.919
4,7453733046,0,False,3.036
4,6786501294,8,False,0.467
4,4859057828,2,False,21.221
4,2435633172,0,False,63.797
4,4251505427,4,False,72.973
4,10309542255,6,False,11.478
4,5296635780,5,True,12.713
4,7492398760,4,False,67.834
4,5026660202,6,False,82.516
4,8171216955,9,True,0.033
4,3530231811,1,False,46.713
4,5129152550,0,False,57.057
4,4518113460,6,False,39.74
4,5681946487,2,False,28.061
4,2925298951,7,True,7.216
4,6642268693,3,False,25.6
4,3372023610,9,False,6.807
4,3581585756,8,True,18.385
4,3942617402,5,False,13.639
4,4935987905,4,True,9.009
4,5803861992,9,True,65.866
4,4882821564,8,False,88.221
4,8557532213,9,False,4.638
4,4612723694,9,True,18.018
4,4846820256,4,False,21.722
4,3763643225,6,False,12.312
4,3626788516,5,True,9.885
4,3508459605,11,False,75.976
4,2435633172,1,False,63.797
4,4688219212,6,False,8.775
4,9917882506,1,False,0.501
4,11503803033,7,False,16.283
4,8428551576,1,False,72.606
4,2405940242,3,False,0.0
